帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,exclude_reason
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47317000000001401e41d,,5d06fdec0000000016023ca5,哈哈哈哈,2026.04.19,北京,0.0,0.0,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47421000000001401cc10,,5ba87d3b5d426e0001057c91,哈哈哈哈哈哈,2026.04.19,上海,0.0,0.0,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47427000000001401dc2b,69e46bb0000000001401c80c,64b6243a000000001403b127,[笑哭R][笑哭R][笑哭R],2026.04.19,湖北,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e476300000000014018c15,69e461fb000000001401e82b,63930a910000000026010ae3,哈哈哈哈哈哈哈哈哈,2026.04.19,广西,0.0,,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47674000000001401c80b,,6188d62c000000000201e0a7,哈哈哈哈哈,2026.04.19,广东,0.0,0.0,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47741000000001401cc0d,,562b6ce99eb5786a6127fbc6,哈哈哈哈哈哈哈,2026.04.19,重庆,0.0,0.0,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e477950000000014019025,,5993d4ce50c4b448673f0d0f,哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,四川,0.0,0.0,13,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47a68000000002d021bf2,,679085a7000000000e01e556,[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,加拿大,0.0,0.0,25,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47b0a000000001401c00a,69e461fb000000001401e82b,64bc8f25000000002b009f8d,[捂脸R][捂脸R][捂脸R],2026.04.19,江苏,0.0,,15,repeated_fragment
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e47b38000000001401c020,,5b3f0346f7e8b966e098b134,哈哈哈哈哈,2026.04.19,四川,0.0,0.0,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47b56000000001401e431,69e461fb000000001401e82b,564facd79eb5786773e348c4,[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,辽宁,0.0,,35,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47c0a000000001401d400,69e45af00000000014019407,5559c892484fb66b410772a0,哈哈哈哈哈,2026.04.19,江苏,0.0,,5,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e47c6c000000001401bc18,,5bfd4aecd3bbe5000149c147,哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,上海,0.0,0.0,11,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47ce40000000014019802,69e461fb000000001401e82b,5b7b85550c36c700017f0616,哈哈哈哈哈哈,2026.04.19,北京,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47cef000000001401c81e,69e461fb000000001401e82b,5987cd43db2e6027603d298f,[笑哭R][笑哭R][笑哭R],2026.04.19,上海,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47cfa000000001401b805,,5c39bd2900000000060377ae,哈哈哈哈哈哈哈哈哈,2026.04.19,山东,0.0,0.0,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e47e35000000001401b82d,,548649da2e1d937839d7fbb0,哈哈哈哈哈,2026.04.19,北京,0.0,0.0,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47f1f000000001401c025,69e45387000000001401a810,61232f0000000000010043c6,哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,河南,0.0,,12,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47f22000000001401e801,69e461fb000000001401e82b,5bc6aff2f7e8b951faeaaf5f,[捂脸R][捂脸R][捂脸R],2026.04.19,四川,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e47fee000000001401bc27,69e459f2000000001401bc38,696d7c0c000000003201fe2a,哈哈哈哈,2026.04.19,四川,0.0,,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48032000000001401a404,69e461fb000000001401e82b,59e789e8e8ac2b4345943347,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,四川,0.0,,14,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48054000000001401e416,69e4802c000000001401e00c,5b514b1d11be1050525d3aa5,哈哈哈哈哈,2026.04.19,湖北,0.0,,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e480b4000000001401e03a,69e461fb000000001401e82b,5f64334f0000000001008be1,哈哈哈哈哈哈,2026.04.19,广东,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48147000000001401e03d,69e4747d000000001401c01f,62ca293d000000000200396e,[笑哭R][笑哭R][笑哭R],2026.04.19,广东,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48175000000001401c00a,69e461fb000000001401e82b,601bf21e0000000001000cb9,哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,北京,0.0,,11,repeated_fragment
69e2583b00000000230211ea,失败|抢救者,"

",,2406.0,2,69e481fe0000000014018819,69e30be4000000001401e836,5e37914a0000000001004957,[笑哭R][笑哭R][笑哭R],2026.04.19,重庆,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48203000000001401d81d,69e451fd000000001401c806,630b6ffc00000000120004a6,[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,北京,0.0,,30,repeated_fragment
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e48207000000001401c82d,69e4551d0000000014018808,5ccef1830000000017033bcb,[石化R][石化R][石化R],2026.04.19,山西,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4820c000000001401d817,69e481650000000014018c2c,630b6ffc00000000120004a6,[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,北京,0.0,,45,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e482db000000001401d842,69e46250000000001401e420,63cba87f0000000027028ed7,[笑哭R][笑哭R][笑哭R],2026.04.19,广东,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48357000000001401bc02,69e461eb0000000014018818,5fa668200000000001005dce,哈哈哈哈哈哈,2026.04.19,山东,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4842b000000001401a002,69e48210000000001401a425,5d20ee30000000001600c858,哈哈哈哈哈哈哈,2026.04.19,宁夏,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4845b0000000014019004,69e461fb000000001401e82b,5f22a187000000000100891c,哈哈哈哈哈哈哈哈,2026.04.19,湖南,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e4846a000000001401e806,,625020539999999947177984,哈哈哈哈,2026.04.19,福建,0.0,0.0,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48486000000001401cc01,69e47d31000000001401e01d,5d67abba0000000001018eec,哈哈哈哈,2026.04.19,安徽,0.0,,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e484a40000000014019817,69e461fb000000001401e82b,5947d4a96a6a696b5686028b,哈哈哈哈哈,2026.04.19,福建,0.0,,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48638000000001401c017,69e461fb000000001401e82b,5bc18297cfc5960001a5c901,哈哈哈哈哈哈哈,2026.04.19,天津,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4863b000000001401c033,69e46ad4000000001401e01e,6384d0f2000000001f01a4b9,哈哈哈哈哈哈哈哈,2026.04.19,上海,0.0,,8,repeated_fragment
69e43a5a000000001d01dcc7,中性|评价者,"机器人嘲讽同伴

",1966.0,167.0,2,69e48794000000001401b002,69e450da000000001401d82d,55b96911e4b1cf0d28cfa0ed,哈哈哈哈哈哈哈哈哈,2026.04.19,天津,0.0,,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e487b4000000001401e014,69e461fb000000001401e82b,596a4b135e87e715eb1bfd09,哈哈哈哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,10,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e487dd0000000014019c19,69e48414000000001401cc13,63239ad8000000002303db4d,[笑哭R][笑哭R][笑哭R],2026.04.19,北京,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e48856000000001401c407,,5a1ac3de4eacab7afa222128,哈哈哈哈哈哈,2026.04.19,北京,0.0,0.0,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e488d9000000001401a827,69e461fb000000001401e82b,62a4b60e00000000210265bc,哈哈哈哈哈哈,2026.04.19,山东,0.0,,6,repeated_fragment
69e2583b00000000230211ea,失败|抢救者,"

",,2406.0,1,69e488fd000000001401c40a,,6408160b000000002a008c7e,[笑哭R][笑哭R][笑哭R],2026.04.19,江苏,0.0,0.0,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4890b000000001401d805,69e461fb000000001401e82b,582d65d47fc5b866d01eaea7,哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e48936000000001401d801,,5af52d2a6b58b7106ae4a04e,哈哈哈哈哈哈,2026.04.19,湖北,0.0,0.0,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4894e000000001401c021,69e461fb000000001401e82b,63a27d91000000002702a7aa,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,四川,0.0,,19,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e48a200000000014018c28,69e47da2000000001401d819,63239ad8000000002303db4d,[捂脸R][捂脸R][捂脸R],2026.04.19,北京,0.0,,15,repeated_fragment
69e44278000000001a0217bb,成功|被超越者,"机器人超过我的瞬间

",6019.0,372.0,1,69e48a25000000001401e81c,,555707fea75c955a3e8105fe,哈哈哈哈,2026.04.19,宁夏,0.0,0.0,4,repeated_fragment
69e44278000000001a0217bb,成功|被超越者,"机器人超过我的瞬间

",6019.0,372.0,2,69e48a700000000014019015,69e48220000000001401a01a,63a84fd300000000260127f7,哈哈哈哈哈哈哈哈哈,2026.04.19,北京,0.0,,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48b100000000014018805,69e46a6b000000001401cc36,5f3241740000000001006e2a,哈哈哈哈哈,2026.04.19,北京,0.0,,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48b62000000001401e435,69e47693000000001401b026,59b0aec55e87e754ddcdb4e7,[呃R][呃R][呃R],2026.04.19,北京,0.0,,12,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e48b98000000001401c82e,,64e0f585000000000100c324,哈哈哈哈哈哈,2026.04.19,江苏,0.0,0.0,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48cf4000000001401b802,69e461fb000000001401e82b,5bd314153768ee000163b656,哈哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48d3d000000001401a00a,69e46241000000001401e822,60561cf9000000000100262c,哈哈哈哈哈哈哈,2026.04.19,陕西,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e48d97000000001401d80d,,5ed6561f000000000101ea47,哈哈哈哈哈哈,2026.04.19,北京,0.0,0.0,6,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e48e3f000000001401b005,69dca1ed000000001500405a,65f78e75000000000b00da37,哈哈哈哈哈哈哈,2026.04.19,辽宁,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48edf0000000014019001,69e48ea1000000001401bc02,5f4afdea000000000101f052,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,江西,0.0,,14,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e48efd0000000014019402,69e46241000000001401e822,5ef6b0c6000000000101ca85,hhhhhh,2026.04.19,美国,1.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e48fcd000000001401d431,,5d8ddb9c000000000100b2ed,[笑哭R][笑哭R][笑哭R],2026.04.19,江西,0.0,0.0,15,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e49035000000001401ac23,69e48bf3000000001401ac1e,62b1ad1d0000000019029117,[大笑R][大笑R][大笑R],2026.04.19,福建,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49183000000001401ac13,69e45af00000000014019407,55fad46ea75c9569a9852148,哈哈哈哈,2026.04.19,福建,0.0,,4,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e491f6000000001401cc28,69e48f1d0000000014019819,5bcc35376562f400017196bd,哈哈哈哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,10,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e492c3000000001401a401,69e48f1d0000000014019819,609a5fe2000000000101f45f,哈哈哈哈哈哈哈哈,2026.04.19,湖南,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4937e000000001401c416,69e46241000000001401e822,634faaee000000001901f9ba,哈哈哈哈,2026.04.19,北京,0.0,,4,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e4938b000000001401d827,,63afcc03000000002702a3b0,[大笑R][大笑R][大笑R][大笑R][大笑R][大笑R][大笑R],2026.04.19,广西,0.0,0.0,35,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e49490000000001401a808,69e48f1d0000000014019819,5d4fd732000000001100e9c9,哈哈哈哈哈哈,2026.04.19,福建,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e494d8000000001401cc25,69e46241000000001401e822,5e611cd50000000001002507,哈哈哈哈哈,2026.04.19,江苏,0.0,,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e494fc000000001401e419,69e461fb000000001401e82b,68ca10af0000000021019619,哈哈哈哈,2026.04.19,山东,0.0,,4,repeated_fragment
69e2583b00000000230211ea,失败|抢救者,"

",,2406.0,1,69e495a60000000014019815,,5e75eb5d0000000001000f9f,哈哈哈哈哈哈哈,2026.04.19,广东,0.0,0.0,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e496c9000000001401ac2b,69e461fb000000001401e82b,5cffe054000000001001ed8a,哈哈哈哈哈哈哈哈,2026.04.19,中国香港,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e496ea000000001401c82a,69e475b0000000001401c030,608e7e150000000001008313,哈哈哈哈哈哈,2026.04.19,广东,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49711000000001401c801,69e461fb000000001401e82b,66fe8af3000000001d023fd1,哈哈哈哈哈哈哈哈哈,2026.04.19,上海,0.0,,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4974d000000001401c019,69e46241000000001401e822,5afef8c84eacab3621487d82,哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49796000000001401c415,69e461fb000000001401e82b,5b00442011be1037284e72aa,哈哈哈哈哈哈哈哈,2026.04.19,山东,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e497ad000000001401cc2a,69e48e71000000001401ac0b,56554c2767bc653b6de4a3e1,哈哈哈哈哈哈哈哈,2026.04.19,山东,0.0,,8,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e497e00000000014018c0f,,5f807d48000000000100a65f,哈哈哈哈哈哈哈,2026.04.19,山西,0.0,0.0,7,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e497ef000000001401e001,69e4853b000000001401b022,5e4cd08f0000000001005500,哈哈哈哈哈哈,2026.04.19,山东,0.0,,6,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e49807000000001401e816,69e48f1d0000000014019819,5a90ec274eacab2b08ae8cfe,哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,浙江,0.0,,13,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4989e000000001401a80f,69e461fb000000001401e82b,5bc7408e6b58b743b38fb5cc,哈哈哈哈哈哈,2026.04.19,广东,0.0,,6,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49968000000001401e016,69e461fb000000001401e82b,55d47fd5c2bdeb7695d212f4,哈哈哈哈,2026.04.19,山东,0.0,,4,repeated_fragment
69e44278000000001a0217bb,成功|被超越者,"机器人超过我的瞬间

",6019.0,372.0,2,69e49a72000000001401e026,69e48dfa000000001401dc07,668fcbbb0000000003030189,[汗颜R][汗颜R][汗颜R],2026.04.19,北京,0.0,,15,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e49abd000000001401e01b,69e4853b000000001401b022,5f072d3b0000000001004bb0,[笑哭R][笑哭R][笑哭R],2026.04.19,上海,0.0,,15,repeated_fragment
69e43a5a000000001d01dcc7,中性|评价者,"机器人嘲讽同伴

",1966.0,167.0,2,69e49ad3000000001401c005,69e450da000000001401d82d,59900dc26a6a6974e3a60500,[笑哭R][笑哭R][笑哭R],2026.04.19,广东,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49add000000001401e010,69e451fd000000001401c806,5fb0b659000000000100b1fa,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,陕西,0.0,,14,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e49c6e0000000014019813,,589c20f4a9b2ed28688c9523,哈哈哈哈,2026.04.19,广东,0.0,0.0,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49cd3000000001401dc1e,69e46a930000000014018821,5e53e09000000000010026fa,[笑哭R][笑哭R][笑哭R],2026.04.19,河北,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49cf70000000014019015,69e46afa0000000014019c1d,5ae9d76fe8ac2b1e1c71166a,哈哈哈哈哈哈哈,2026.04.19,山东,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e49ea60000000014019c1f,,627c1e320000000021027e9c,哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,四川,0.0,0.0,11,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49f770000000014019000,69e461fb000000001401e82b,61138fcf0000000001006c07,哈哈哈哈哈哈哈,2026.04.19,四川,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e49f9c0000000014018c01,69e461fb000000001401e82b,57e3cc89346094357ba54480,哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,广东,0.0,,11,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4a03f0000000014019029,69e4941d000000001401cc29,610e77fb000000000101f696,哈哈哈哈哈哈,2026.04.19,天津,0.0,,6,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e4a052000000001401ac19,69e4853b000000001401b022,65aa0a1a000000001302c6ab,[捂脸R][捂脸R][捂脸R],2026.04.19,北京,0.0,,15,repeated_fragment
69db34bb000000001a0348ae,失败|抢救者,"机器人抢救现场

",4896.0,1198.0,2,69e4a224000000001401b007,69dc88aa000000003501e385,62edbb10000000001f004c1e,[笑哭R][笑哭R][笑哭R],2026.04.19,浙江,0.0,,15,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e4a227000000001401ac1b,,5d791f300000000001019efb,[笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,云南,0.0,0.0,20,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a230000000001401c018,69e46241000000001401e822,5cfbb1ed0000000012022b3e,哈哈哈哈哈哈哈哈哈哈,2026.04.19,湖南,0.0,,10,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4a2cf000000001401e023,69e47e4a000000001401cc1c,6592cae00000000022010804,哈哈哈哈哈哈哈,2026.04.19,河南,0.0,,7,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a378000000001401e036,69e45cda000000001401d42f,63f98df9000000000f01201f,哈哈哈哈,2026.04.19,辽宁,0.0,,4,repeated_fragment
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4a4d1000000001401d813,69e48d160000000014018c1b,59aada3f5e87e75bb16d59fe,哈哈哈哈,2026.04.19,北京,0.0,,4,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e4a51e000000001401b823,69e4853b000000001401b022,562101afa75c95552378951b,哈哈哈哈哈哈,2026.04.19,辽宁,0.0,,6,repeated_fragment
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4a540000000001401e036,69e49ee3000000001401c41e,59fee4c64eacab39d99dbf57,哈哈哈哈哈,2026.04.19,陕西,0.0,,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a559000000001401980a,69e461fb000000001401e82b,597b636482ec39401062c438,哈哈哈哈哈哈,2026.04.19,广东,0.0,,6,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e4a580000000001401e422,,5dfa27ee0000000001006f69,�����,2026.04.19,中国香港,0.0,0.0,5,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a5ad000000001401dc28,69e461fb000000001401e82b,622079ab00000000100040e1,哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,广西,0.0,,12,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a5d9000000001401ac24,69e461fb000000001401e82b,5ef1bd0f000000000101c307,哈哈哈哈哈哈,2026.04.19,陕西,0.0,,6,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e4a642000000001401e40c,,61a76b580000000010009aa1,哈哈哈哈,2026.04.19,上海,0.0,0.0,4,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e4a7f20000000014019012,69e4a7be000000001401cc31,5b3391446b58b73cf8bd710b,哈哈哈哈,2026.04.19,上海,0.0,,4,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e4a89a000000001401b01a,,54890228b4c4d62718608092,哈哈哈哈哈哈哈哈哈,2026.04.19,云南,0.0,0.0,9,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a8fd0000000014019405,69e459f2000000001401bc38,6481a76b000000000f006d02,[捂脸R][捂脸R][捂脸R][捂脸R],2026.04.19,江西,0.0,,20,repeated_fragment
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e4a914000000001401901e,,69d04e41000000003201a5ef,[捂脸R][捂脸R][捂脸R],2026.04.19,河北,0.0,0.0,15,repeated_fragment
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4a9470000000014018813,69e49ee3000000001401c41e,61c1ff2d0000000010007c53,[笑哭R][笑哭R][笑哭R],2026.04.19,广东,0.0,,15,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4a94f000000001401a80e,69e461fb000000001401e82b,5b68311b9c7947000189c55a,哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,山东,0.0,,12,repeated_fragment
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e4aa600000000014018c07,69e461fb000000001401e82b,5d3686c10000000011023857,哈哈哈哈,2026.04.19,辽宁,0.0,,4,repeated_fragment
