comment_id,帖子id,post_category,robot_status,human_role,content,topic_raw,topic_assigned,topic_reduced
69e464cb000000001401e415,69e44278000000001a0217bb,强势|被超越者,强势,被超越者,您是语言的艺术,-1,-1,-1
69f4863b000000002702a2d7,69e48b0b000000001a02578c,失败|服务者,失败,服务者,不得摔几次[捂脸R],16,16,1
69f7320e000000002902e27f,69e48b0b000000001a02578c,失败|服务者,失败,服务者,可能因为它叫机器“人”？,-1,-1,-1
69f85202000000002901a252,69e48b0b000000001a02578c,失败|服务者,失败,服务者,人形机器人成熟以后可以给人提供情绪价值，比如套上外皮陪伴和跳舞（类似现在很多那种机器人跳舞视频），也能适配人类已有的工具不用单独开发。而且两条腿不方便做的事还有很多对应的非人形机器人啊又不是只有这一种，只是这个活动是人形机器人的而已[捂脸R],4,4,0
6a036005000000002b003c63,69e48b0b000000001a02578c,失败|服务者,失败,服务者,因为要代替人 而不是某种功能,-1,-1,-1
69ee3707000000002800bd51,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你这张图我是这么联想的：养老院护工全部转成机器人工程师，转行都好转了,19,19,0
69f3269a000000002902db8a,69e48b0b000000001a02578c,失败|服务者,失败,服务者,拓展了就业空间[doge],-1,-1,-1
69e9466f000000001401c803,69e48b0b000000001a02578c,失败|服务者,失败,服务者,给电池降温吗？,2,2,1
69eb55fe00000000270201d1,69e48b0b000000001a02578c,失败|服务者,失败,服务者,电池降温啊？,2,2,1
69f221e500000000290377f7,69e48b0b000000001a02578c,失败|服务者,失败,服务者,给这些研发团队展示的平台，其实就是科技大赛呗，用马拉松来测试看谁做的机器人在行动能力上表现最好，不会真以为是要培养机器人参加运动会吧,3,3,0
69f434f600000000290127f2,69e48b0b000000001a02578c,失败|服务者,失败,服务者,复杂路况 极端条件  电池容量 不同的路面平衡  智能识别  以后可以用很多场景,-1,-1,-1
69f43b6a000000002a03021d,69e48b0b000000001a02578c,失败|服务者,失败,服务者,人形机器人骗国家补贴的[doge],4,4,0
69f58f230000000028032101,69e48b0b000000001a02578c,失败|服务者,失败,服务者,做的失败当然没有意义[捂脸R]就像为了骗补贴的机器人一样[飞吻R],-1,-1,-1
69ee36be000000002702bbe5,69e48b0b000000001a02578c,失败|服务者,失败,服务者,还有续航呢，续航不光靠电池,17,17,1
69eb37e0000000001401b80a,69e48b0b000000001a02578c,失败|服务者,失败,服务者,上周末北京亦庄半马有全自主机器人组 跑的比人类记录快了将近十分钟,3,3,0
69eb87fa000000002701712a,69e48b0b000000001a02578c,失败|服务者,失败,服务者,这东西遥控也不简单,1,1,0
69ed8dd50000000028035b3b,69e48b0b000000001a02578c,失败|服务者,失败,服务者,最近的北京马拉松60%的机器人是自主巡航跑完的[笑哭R],3,3,0
69eaeab6000000001401bc26,69e48b0b000000001a02578c,失败|服务者,失败,服务者,如果机器人的走路是纯靠遥控的那这个操作手是真nb,1,1,0
69eb33e1000000001401bc22,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你好像没搞懂重点，他的意思是遥控机器人并不是真正意义上的ai[汗颜R][汗颜R]他是在讽刺[飞吻R],1,1,0
69eb876b000000002803187c,69e48b0b000000001a02578c,失败|服务者,失败,服务者,他也是讽刺楼主[捂脸R]，他的意思是如果有人操控机器人，那么这个人手也挺六的，表达的意思是他并不相信这个是遥控机器人，讽刺了楼主,1,1,0
69ec531b0000000028031f22,69e48b0b000000001a02578c,失败|服务者,失败,服务者,有全自主机器人组啊，是没看到吗,1,1,0
69ecc6450000000029019f66,69e48b0b000000001a02578c,失败|服务者,失败,服务者,谁家遥控的能这么东倒西歪的,1,1,0
69ef30dc000000002803550e,69e48b0b000000001a02578c,失败|服务者,失败,服务者,闹麻了，要是国外做的，你就吹文明[捂脸R],7,7,1
69ef3106000000002803e2c9,69e48b0b000000001a02578c,失败|服务者,失败,服务者,那你也没读懂[偷笑R]要是这东西纯遥控都做成这样还得了,1,1,0
69ec816d000000002800ac16,69e48b0b000000001a02578c,失败|服务者,失败,服务者,比赛分两组，这组是带遥控辅助，另一组自个儿跑,1,1,0
69ec5d50000000002702ef11,69e48b0b000000001a02578c,失败|服务者,失败,服务者,这次是分自动组和遥控组,1,1,0
69f481ab00000000290259fb,69e48b0b000000001a02578c,失败|服务者,失败,服务者,都机器了，实在不懂为什么还要执着于人形,4,4,0
69f6ff390000000027023063,69e48b0b000000001a02578c,失败|服务者,失败,服务者,我八十的时候要靠它照顾吗,15,15,1
69f5e3f60000000028032d47,69e48b0b000000001a02578c,失败|服务者,失败,服务者,啊[doge]上回还看过一个机器人把人撞了自己也倒了，关键是它躺嘞笔直，看着又笨又g x[捂脸R],-1,-1,-1
69f4368a000000002702fcb8,69e48b0b000000001a02578c,失败|服务者,失败,服务者,我不行了哈哈哈脸朝地不怕毁容吗[偷笑R],-1,-1,-1
69ef86cc000000002702a624,69e48b0b000000001a02578c,失败|服务者,失败,服务者,可能是cpu干烧了吧[石化R],17,17,1
69eafb89000000001401d809,69e48b0b000000001a02578c,失败|服务者,失败,服务者,Omg bro on fire..,-1,-1,-1
69ec73be000000002a026735,69e48b0b000000001a02578c,失败|服务者,失败,服务者,后面是复杂的姿态控制运算,-1,-1,-1
69ec95ee000000002701d609,69e48b0b000000001a02578c,失败|服务者,失败,服务者,手机以前只能打5米的电话，以前也被别人说一点用都没有，为了圈钱的[偷笑R]现在呢？,-1,-1,-1
69ec991f0000000029010a87,69e48b0b000000001a02578c,失败|服务者,失败,服务者,要是外国人搞的，你会说“这就是人类之光，未来在这里”[doge],-1,-1,-1
69ec77ea00000000290355fc,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你猜为什么叫机器人 不叫机器车[doge],-1,-1,-1
69ec91e9000000002702b4ea,69e48b0b000000001a02578c,失败|服务者,失败,服务者,机器人以后是要走楼梯的，辅助人类的，用轮子咋走啊？搀着机器人上楼梯啊,-1,-1,-1
69ec9f32000000002b029a8c,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你这评论竟然这么多点赞，小红书用户的认知水平真是可怕,-1,-1,-1
69ecb9fa000000002900ec85,69e48b0b000000001a02578c,失败|服务者,失败,服务者,买的起机器人买不起电梯房？,-1,-1,-1
69eaf2060000000014019407,69e48b0b000000001a02578c,失败|服务者,失败,服务者,家用电脑都得装个水冷何况这种东西,2,2,1
69ead42b000000001401dc28,69e48b0b000000001a02578c,失败|服务者,失败,服务者,骑电驴不需要降温,2,2,1
69eaebf8000000001401d411,69e48b0b000000001a02578c,失败|服务者,失败,服务者,正常的工业产品一定可以在设计工况下 无需外挂散热的情况下工作的。这些现在都是验证品，距离工业产品还有距离,2,2,1
69eaf393000000001401e412,69e48b0b000000001a02578c,失败|服务者,失败,服务者,多背一套散热系统就多浪费电，这跑步的续航就得降低。加冰多方便，就跟汽车加油一样。,2,2,1
69eb03ee000000001401c005,69e48b0b000000001a02578c,失败|服务者,失败,服务者,合不合理不重要 浅到手，爆炸也没关系,16,16,1
69eb0659000000001401c42a,69e48b0b000000001a02578c,失败|服务者,失败,服务者,[偷笑R]能合理拿到拨款💰就行了,22,22,1
69eb2ec3000000001401dc3d,69e48b0b000000001a02578c,失败|服务者,失败,服务者,会影响到投资人的态度,22,22,1
69ea3f340000000014013803,69e48b0b000000001a02578c,失败|服务者,失败,服务者,时间一长，什么不需要额外降温,2,2,1
69eaace1000000001401e407,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你看了比赛没有[抠鼻R]没有一个机器人不需要降温的，你知道跑多少公里吗[抠鼻R],-1,-1,-1
69ead6a50000000014019016,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你会设计机器人吗，还搁这点评上合理不合理了[笑哭R],-1,-1,-1
69eae183000000001401a418,69e48b0b000000001a02578c,失败|服务者,失败,服务者,他明显毒蘑菇吃多了,-1,-1,-1
69eae9a8000000001401b00d,69e48b0b000000001a02578c,失败|服务者,失败,服务者,这个本来就是工业垃圾比赛。参考汽车。需要自带散热系统。,-1,-1,-1
69eb0b39000000001401bc0b,69e48b0b000000001a02578c,失败|服务者,失败,服务者,电力刚发明的时候那些人也和你一样这么说,-1,-1,-1
69eb0e2d000000001401c409,69e48b0b000000001a02578c,失败|服务者,失败,服务者,有10%认真做的就够了，很正常,26,26,1
69eb102b000000001401e806,69e48b0b000000001a02578c,失败|服务者,失败,服务者,就怕那10%都是一地鸡毛,-1,-1,-1
69eb14a7000000001401b024,69e48b0b000000001a02578c,失败|服务者,失败,服务者,是不是被概念股套牢了,22,22,1
69eb1ad5000000001401d42f,69e48b0b000000001a02578c,失败|服务者,失败,服务者,不，并不看好机器人概念的,-1,-1,-1
69eb1b48000000001401dc21,69e48b0b000000001a02578c,失败|服务者,失败,服务者,对，机器人概念的完全不感兴趣,-1,-1,-1
69eb0cb7000000001401d802,69e48b0b000000001a02578c,失败|服务者,失败,服务者,能一样吗？现在造机器人90%以上都是去骗补贴，争取上市圈钱。,-1,-1,-1
69eb0e46000000001401bc12,69e48b0b000000001a02578c,失败|服务者,失败,服务者,就跟你拉屎时擦腚的纸一样，你只需要10%的纸，但你不能只用10%的纸,-1,-1,-1
69eb185f000000001401c017,69e48b0b000000001a02578c,失败|服务者,失败,服务者,你最好想想飞机的历史才多少年,36,36,0
69f59451000000002b001a18,69e48b0b000000001a02578c,失败|服务者,失败,服务者,哎哟喂，，还掉装备了,-1,-1,-1
69f4823a000000002803fb54,69e48b0b000000001a02578c,失败|服务者,失败,服务者,[扶墙R]机器人也得用冰块降温啊。,-1,-1,-1
69f476e2000000002b02bac6,69e48b0b000000001a02578c,失败|服务者,失败,服务者,机器人也不行啊,-1,-1,-1
69eac3840000000014013400,69e48b0b000000001a02578c,失败|服务者,失败,服务者,嫌自己家里不够乱的可以买一个回去添乱,15,15,1
69e5660b000000001401a004,69e48341000000001a02d0c4,强势|观众,强势,观众,中国弯道超车，走电车路线，三电技术甩日本几条街,25,25,0
69e566b9000000001401980c,69e48341000000001a02d0c4,强势|观众,强势,观众,如果说汽车电机的话，应该不差日本了。燃油发动机确实国产的不行,25,25,0
69e5691f000000001401a003,69e48341000000001a02d0c4,强势|观众,强势,观众,国产发动机不差好吧，主要是变速箱还有发变配合,25,25,0
69e56a5a0000000014019400,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机。应该差很多。,25,25,0
69e56e12000000001401dc12,69e48341000000001a02d0c4,强势|观众,强势,观众,弯道超车,25,25,0
69e56e26000000001401a80c,69e48341000000001a02d0c4,强势|观众,强势,观众,我是外行哦，但是感觉电车好像已经比日本好了。,25,25,0
69e56fe1000000001401d808,69e48341000000001a02d0c4,强势|观众,强势,观众,记得那时候日本就推出来机器人了，当时还是央视新闻报道的呢。然后就没后续了。,-1,-1,-1
69e57576000000001401e01b,69e48341000000001a02d0c4,强势|观众,强势,观众,不需要油多好，保养费，油费多贵,-1,-1,-1
69e57661000000001401bc03,69e48341000000001a02d0c4,强势|观众,强势,观众,奇瑞的发动机一点不差好吧,25,25,0
69e57a8b000000001401c80f,69e48341000000001a02d0c4,强势|观众,强势,观众,汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。,25,25,0
69e57ce30000000014018c14,69e48341000000001a02d0c4,强势|观众,强势,观众,希望中国发动机好起来。我以前接触过挖掘机。国产挖掘机真不行[笑哭R]一年就到处漏油。但价格也确实便宜。日本贵耐用。不知道中国是没能力制造还是不想制造,25,25,0
69e57d92000000001401e023,69e48341000000001a02d0c4,强势|观众,强势,观众,日本发动机很牛逼，我们开新能源车,25,25,0
69e57e570000000014019408,69e48341000000001a02d0c4,强势|观众,强势,观众,新能源日本车已经拉完了[捂脸R],25,25,0
69e57f41000000001401d818,69e48341000000001a02d0c4,强势|观众,强势,观众,主要差在调校和口碑，当然综合起来是有差距的，不算太大了！经验多了，有这么大的市场托底，很快会赶上的！,-1,-1,-1
69e5811a000000001401a403,69e48341000000001a02d0c4,强势|观众,强势,观众,电动车不是不差，是全面碾压,25,25,0
69e581860000000014018c1a,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机是一点不差，差在变速箱专利早被发达国家垄断了。,25,25,0
69e582ac0000000014019c02,69e48341000000001a02d0c4,强势|观众,强势,观众,嗯嗯中国发动机比日本牛p，这是事实。各有千秋吧。,25,25,0
69e582be000000001401881f,69e48341000000001a02d0c4,强势|观众,强势,观众,确实。机器人也不行[偷笑R],-1,-1,-1
69e582e90000000014019014,69e48341000000001a02d0c4,强势|观众,强势,观众,嗯嗯。不错。5G技术也碾压日本[赞R],25,25,0
69e58312000000001401ac0d,69e48341000000001a02d0c4,强势|观众,强势,观众,日本it，，机器人总动员全面落后中国。中国又赢了[赞R],-1,-1,-1
69e584170000000014019016,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机差的可太多了，也不可能去追的上了，我们都转弯道超车去了,25,25,0
69e58535000000001401980a,69e48341000000001a02d0c4,强势|观众,强势,观众,民用的也不差，军用的碾压日本,25,25,0
69e5855e000000001401a417,69e48341000000001a02d0c4,强势|观众,强势,观众,日本人生活也不容易，[笑哭R]物价飞涨。工资不涨。年轻人也穷，工资不高。但就业率还行，比国内高个人感觉哈[微笑R]我现在很克制的花钱。一个月顶多攒1.5万。合计着再干几年回国躺平。国内物价比日本低多了，美滋滋[偷笑R],25,25,0
69e5858f000000001401a41b,69e48341000000001a02d0c4,强势|观众,强势,观众,西瓜我都舍不得买[笑哭R],14,14,1
69e5878f000000001401940f,69e48341000000001a02d0c4,强势|观众,强势,观众,稳步前进，十年内肯定超越。,26,26,1
69e587cf000000001401e40c,69e48341000000001a02d0c4,强势|观众,强势,观众,日本软盘基本盘[微笑R],-1,-1,-1
69e5892b0000000014019412,69e48341000000001a02d0c4,强势|观众,强势,观众,国外一般写个标题，没得内容,-1,-1,-1
69e58bf40000000014019816,69e48341000000001a02d0c4,强势|观众,强势,观众,电机已经有代差了,-1,-1,-1
69e58c35000000001401d40a,69e48341000000001a02d0c4,强势|观众,强势,观众,电车已经超日本了，咱们弯道超车,25,25,0
69e58c3c000000001401dc09,69e48341000000001a02d0c4,强势|观众,强势,观众,其实发动机也不弱的，关键问题是有很多日本专利绕不开，[笑哭R][笑哭R],25,25,0
69e58d1f0000000014019013,69e48341000000001a02d0c4,强势|观众,强势,观众,试一下买跟日本一样价格的挖掘机。,25,25,0
69e58d610000000014019c1d,69e48341000000001a02d0c4,强势|观众,强势,观众,咱们缺的是不断实践的经验，很快了,26,26,1
69e58e210000000014019419,69e48341000000001a02d0c4,强势|观众,强势,观众,国内没有🙂‍↔️最贵的也比不上日本日立。比如国产21吨左右的挖掘机。国产基本就是80万左右，压根就没有贵的，日立的要120左右。估计国内可能不愿意做挖掘机领域[笑哭R],25,25,0
69e58f460000000014019809,69e48341000000001a02d0c4,强势|观众,强势,观众,为什么现在我看见的都是国产的？我记得小时候看见的都是日本的。,-1,-1,-1
69e591d30000000014019c09,69e48341000000001a02d0c4,强势|观众,强势,观众,已经很久没看见日本货了，不管是挖掘机还是家电还是电子数码。,25,25,0
69e594b5000000001401c810,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机是专利卡死了，电机才是未来方向[微笑R],25,25,0
69e594ed0000000014019c01,69e48341000000001a02d0c4,强势|观众,强势,观众,嗯嗯少。以前也少[笑哭R]相机领域我知道很多朋友用日本尼康索尼什么的,-1,-1,-1
69e595500000000014018c1a,69e48341000000001a02d0c4,强势|观众,强势,观众,我以前在国内挖掘机销售日本和火车挖掘机[偷笑R],25,25,0
69e59598000000001401a010,69e48341000000001a02d0c4,强势|观众,强势,观众,至少15年前国内发动机就是比不上日本。现在15年过去了，我不知道是否有大变化[微笑R],25,25,0
69e5960a0000000014019415,69e48341000000001a02d0c4,强势|观众,强势,观众,还有无人机[doge]完全照抄,41,41,0
69e597a6000000001401a011,69e48341000000001a02d0c4,强势|观众,强势,观众,嗯现在国产发动机也碾压日本,25,25,0
69e597e80000000014018c05,69e48341000000001a02d0c4,强势|观众,强势,观众,南方电车可以北方冷地方。电车不方便,-1,-1,-1
69e5980e000000001401901b,69e48341000000001a02d0c4,强势|观众,强势,观众,嗯感觉现在国产发动机比日本好,25,25,0
69e59d470000000014019405,69e48341000000001a02d0c4,强势|观众,强势,观众,那看来不但机器人碾压发动机也碾压[赞R],-1,-1,-1
69e59f55000000001401e813,69e48341000000001a02d0c4,强势|观众,强势,观众,但是你必须要佩服日本在精密仪器，精密化工和材料行业的水平！,25,25,0
69e5a07f0000000014019016,69e48341000000001a02d0c4,强势|观众,强势,观众,我感觉中国也不比日本差。,-1,-1,-1
69e5a2ed000000001401940e,69e48341000000001a02d0c4,强势|观众,强势,观众,又说发动机，中国奇瑞不错了，包括变速箱，包括AT变速箱。,25,25,0
69e5a5e2000000001401ac2e,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机百年技术积累，肯定不是一二十年能弯道超车的,25,25,0
69e5a60d000000001401c40b,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机,25,25,0
69e5a880000000001401e81b,69e48341000000001a02d0c4,强势|观众,强势,观众,电车已经碾压了，但是会有某些势力想办法去黑国产电车，没有一个品牌不被黑的，还挑起不同电车品牌互黑。[笑哭R][笑哭R],25,25,0
69e5a91c000000001401b00e,69e48341000000001a02d0c4,强势|观众,强势,观众,不是发动机不好，而是绕不开专利[捂脸R],25,25,0
69e5a9c5000000001401a004,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机性能不差主要是发动机和变速箱匹配不行,25,25,0
69e5ab6c000000001401901e,69e48341000000001a02d0c4,强势|观众,强势,观众,不差了，变速箱也追上来了。,0,0,0
69e5acef000000001401982a,69e48341000000001a02d0c4,强势|观众,强势,观众,了解一下奇瑞发动机，日本公司都有买奇瑞的,25,25,0
69e5addf000000001401dc03,69e48341000000001a02d0c4,强势|观众,强势,观众,都是电车天下了，电机这点完爆日本,25,25,0
69e5b231000000001401a432,69e48341000000001a02d0c4,强势|观众,强势,观众,中国电车迟早要淘汰全球的油车  只等一款电池了,25,25,0
69e5b47b000000001401b00b,69e48341000000001a02d0c4,强势|观众,强势,观众,自信点，电机比日本好了，同时承认发动机+变速箱日本更好,25,25,0
69e5bac4000000001401b814,69e48341000000001a02d0c4,强势|观众,强势,观众,只要材料学差一点,-1,-1,-1
69e5bb9d000000001401e40e,69e48341000000001a02d0c4,强势|观众,强势,观众,奇瑞就算了！[笑哭R]我同事的奇瑞一堆问题，油耗还大[自拍R],25,25,0
69e5bd2f0000000014018c17,69e48341000000001a02d0c4,强势|观众,强势,观众,航空领域日本不如中国，差太多了[赞R],25,25,0
69e5cfb7000000001401dc04,69e48341000000001a02d0c4,强势|观众,强势,观众,中国油车的发动机不差，主要是变速箱传动系统的专利保护限制设计,25,25,0
69e5d4f4000000001401c005,69e48341000000001a02d0c4,强势|观众,强势,观众,中国电车的技术已经断层了，接下来就是慢慢抢占市场了,25,25,0
69e5dc77000000001401c41c,69e48341000000001a02d0c4,强势|观众,强势,观众,电车猛就行,-1,-1,-1
69e5e4170000000014018807,69e48341000000001a02d0c4,强势|观众,强势,观众,倒也是。但北方太冷。很少见电车。油车是主力,-1,-1,-1
69e5e8e9000000001401c80e,69e48341000000001a02d0c4,强势|观众,强势,观众,[笑哭R]发动机早就超过了,25,25,0
69e60aec000000001401a82b,69e48341000000001a02d0c4,强势|观众,强势,观众,得看是什么发动机 国内家用车外国品牌有信仰加成 商用车正好就是反过来的 明明三菱五十铃重卡价格比欧卡便宜的多 也就和国产高端重卡差不多的价格 但你看国内日系重卡才多少辆 在不讲情怀的商用车领域 日系就是菜 全方位的菜,25,25,0
69e616ef000000001401e016,69e48341000000001a02d0c4,强势|观众,强势,观众,日本汽车估计几年后也要死一片，最后还能活着丰田吧[汗颜R],25,25,0
69e63e36000000001401e412,69e48341000000001a02d0c4,强势|观众,强势,观众,卖不卖的出去直接看数据，现在都可查,22,22,1
69e64228000000002b026233,69e48341000000001a02d0c4,强势|观众,强势,观众,回国体会体会发动机就好了[doge]现在日本除了动漫和那方面之外已经没啥了吧,25,25,0
69e64c5a000000001401a023,69e48341000000001a02d0c4,强势|观众,强势,观众,镜头和高精度机械加工设备还可以,-1,-1,-1
69e653a9000000001401900d,69e48341000000001a02d0c4,强势|观众,强势,观众,压根好像没打算发展发动机[呃R]电车给国外油车都干成啥了。。而且如果想做的话，就像最近张雪，也不是做不出来。整体趋势更像不想投入太多，直接搞新能源了,25,25,0
69e660c0000000001401e405,69e48341000000001a02d0c4,强势|观众,强势,观众,如果玩发动机的话，不敢说全面超越日本，德国，95%持平，5%超越！但是我们玩电机电池了呀！产业链碾压全世界！所以这次中东战争对我们实际造成的影响，要远小于其他国家！我们没有因为没油，集体趴窝！因为中国电动汽车保有量太高了,25,25,0
69e6f813000000001401d434,69e48341000000001a02d0c4,强势|观众,强势,观众,广汽本田已经关停了，连续五年效率下滑的原因，赛道已经换了。,25,25,0
69e6fd52000000001401c839,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机专利都给德国和日本抢占先机了，只能换个赛道,25,25,0
69e7473f0000000014019416,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机不差，差的是变速箱，中国发动机的热效能比日本德国的还高，而且长安的发动机连续高负荷运行三天，在快手直播，获得了吉尼斯世界纪录,25,25,0
69e7dd7d0000000014019401,69e48341000000001a02d0c4,强势|观众,强势,观众,电车已经很强了,25,25,0
69e81bce000000001401ac1b,69e48341000000001a02d0c4,强势|观众,强势,观众,骗你的，汽车和发动机其实也碾压了，就差市场和时间了,25,25,0
69eb57340000000027028a21,69e48341000000001a02d0c4,强势|观众,强势,观众,所以电车完美避开油车三大件，只需要三电，电机 电池 电控，[doge],-1,-1,-1
69fa01e100000000280342fd,69e48341000000001a02d0c4,强势|观众,强势,观众,国内才可怜[哭惹R],-1,-1,-1
69e567e2000000001401c80f,69e48341000000001a02d0c4,强势|观众,强势,观众,谁说的不行，日本车有一些都买中国的发动机！很多所谓的不行不是造不出来，是专利问题,25,25,0
69e57999000000001401d81f,69e48341000000001a02d0c4,强势|观众,强势,观众,看看奇瑞每年出口发动机多少[嘻嘻R],25,25,0
69e579a5000000001401e01e,69e48341000000001a02d0c4,强势|观众,强势,观众,并不差。只是国内重心主要在电机化，燃油不是目前的目标，有就行了。小米su7u，同样马力的燃油车多少钱？,25,25,0
69e57b550000000014018c02,69e48341000000001a02d0c4,强势|观众,强势,观众,别好像，中国电车领先全球,25,25,0
69e57f0c0000000014018810,69e48341000000001a02d0c4,强势|观众,强势,观众,日本人都你这么搞笑其实蛮好的,9,9,1
69e5847e000000001401a020,69e48341000000001a02d0c4,强势|观众,强势,观众,原来你们那里不兴睁眼看世界啊[赞R]牛。日本太棒了，目前制造业遥遥领先，就是不知道原油还够不够支撑下去[笑哭R][笑哭R][笑哭R],25,25,0
69e587b3000000001401a822,69e48341000000001a02d0c4,强势|观众,强势,观众,哥们，日本断网几年了？,25,25,0
69e591a4000000001401880b,69e48341000000001a02d0c4,强势|观众,强势,观众,你是汽车专业领域的人吗？不太了解我就单纯问一下,-1,-1,-1
69e59410000000001401981b,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差,25,25,0
69e594a1000000001401b01a,69e48341000000001a02d0c4,强势|观众,强势,观众,那雅马哈和本田怎么输给了820RR？难道是故意不小心的？,25,25,0
69e595f7000000001401882b,69e48341000000001a02d0c4,强势|观众,强势,观众,主要是飞机，汽车，芯片专利这些都在日本欧美人手里，我们被卡脖子很严重，用个什么都有付高昂的专利费，不让你用还真没办法，现在机器人是新赛道，我们争取多拿下一些专利，就不怕了，,-1,-1,-1
69e596b3000000001401b01e,69e48341000000001a02d0c4,强势|观众,强势,观众,15年前哦，那是挺久远了。那会也就不能说是比不上了，而且还是差的有些远。我们家的车12年了，用的就是本田，现在国产几乎都是电车，本人有点接受无能，还是喜欢油车的力感，不太了解行情了。,25,25,0
69e597e2000000001401d809,69e48341000000001a02d0c4,强势|观众,强势,观众,你不知道张雪机车夺冠吗，发动机哪里差了，再说现在新能源车的天下以后也是,25,25,0
69e59b8e000000001401d419,69e48341000000001a02d0c4,强势|观众,强势,观众,你知道日本进口奇瑞汽车发动机好多年了么？,25,25,0
69e5b232000000001401bc28,69e48341000000001a02d0c4,强势|观众,强势,观众,？？？啊 你查查，奇瑞发动机出口日本 是给谁的[汗颜R][汗颜R][汗颜R],25,25,0
69e5b48d000000001401e00d,69e48341000000001a02d0c4,强势|观众,强势,观众,日本车拉倒吧，现在都算比较低端的,25,25,0
69e5b989000000001401e407,69e48341000000001a02d0c4,强势|观众,强势,观众,你确定现在是2026年,-1,-1,-1
69e5ba2e000000001401c409,69e48341000000001a02d0c4,强势|观众,强势,观众,只谈发动机可能比不上，但谈电车整体的话，应该吊打日本了吧？,25,25,0
69e5ba36000000001401b002,69e48341000000001a02d0c4,强势|观众,强势,观众,乐了，还老生常谈发动机啊？？现在新能源汽车用的是电机，油车的发动机那么老套了。你简直是在高铁时代谈中国没能在蒸汽火车领先一样,25,25,0
69e5ba6e000000001401cc04,69e48341000000001a02d0c4,强势|观众,强势,观众,发动机……好古老的名词……为什么要去研究落后的玩意儿，你发动机再强能做到多少动力和效率？,25,25,0
69e5bb4b000000001401b001,69e48341000000001a02d0c4,强势|观众,强势,观众,日本发动机那么领先，一定造出六代机了吧？火箭、飞船等航天领域一定成就斐然吧？高铁一定比中国快很多吧？汽车一定比中国产新能源车快很多吧？哈哈哈哈哈哈哈哈哈哈哈,25,25,0
69e5c29a000000001401b010,69e48341000000001a02d0c4,强势|观众,强势,观众,燃油车中国做的晚，好多技术不是做不到，而是被专利壁垒锁死了，很难绕开，供应链也是欧美日把持。所以中国干脆重开一局，把电车专利和供应链反向锁死。先不说电车技术，现在电车供应链在我们这，成本就是比其他地方低很多。,25,25,0
69e5cf4c000000001401d819,69e48341000000001a02d0c4,强势|观众,强势,观众,碾压？你开玩笑吧，以日本的科技水平造出这些有压力？,25,25,0
69e4ee77000000001401cc04,69e48341000000001a02d0c4,强势|观众,强势,观众,等我老了，这两个就扮演我孙子,15,15,1
69e4ebf3000000001401dc0c,69e48341000000001a02d0c4,强势|观众,强势,观众,好像4万左右[偷笑R],48,48,1
69e4f3000000000014018823,69e48341000000001a02d0c4,强势|观众,强势,观众,那挺好，比孙子便宜了,15,15,1
69e4fd43000000001401d426,69e48341000000001a02d0c4,强势|观众,强势,观众,想起了鲁班七号[doge],-1,-1,-1
69e501a5000000001401941b,69e48341000000001a02d0c4,强势|观众,强势,观众,小派是自主还是遥控啊,1,1,0
69e5028d000000001401e808,69e48341000000001a02d0c4,强势|观众,强势,观众,儿子女儿不婚不育的解决方式这不就来了！,15,15,1
69e55486000000001401a807,69e48341000000001a02d0c4,强势|观众,强势,观众,！！！终于有人和我一样觉得像小鲁班了！,-1,-1,-1
69e55c85000000001401c007,69e48341000000001a02d0c4,强势|观众,强势,观众,还不要压岁钱的那种,-1,-1,-1
69e57748000000001401a80a,69e48341000000001a02d0c4,强势|观众,强势,观众,买个当儿子挺好,15,15,1
69e57e72000000001401e01a,69e48341000000001a02d0c4,强势|观众,强势,观众,哈哈哈好像哪吒,-1,-1,-1
69e591cd000000001401ac14,69e48341000000001a02d0c4,强势|观众,强势,观众,哈哈哈哈哈头上还有两个揪揪,-1,-1,-1
