topic_id,raw_count,assigned_count,n_posts_raw,top_post_share_raw,top_terms,representative_docs,sample_comments_10,domain,label,notes
54,55,55,15,0.2,"拔草r, 有知道的嘛, 最后一个小辫儿的那么萌, 美团追百度, 绝了, 经典是补课补来的, 老师你的简介怎么带声音, 笑出金刚般的声音, 看了很多遍, 看了一上午","['Adhd bot [大笑R][大笑R][大笑R]', '这配乐，绝了。后面那个红色不会是百度的吧，后面黄色应该是美团，美团追百度，百度死路上。', '配音和音乐完胜[拔草R][拔草R][拔草R]']",1. [69df88ee000000003500ad6a|post=69df625d0000000021005c63|likes=3.0|top_like] 最后一个小辫儿的那么萌，怎么不给她配音呢[偷笑R] || 2. [69df9d800000000014009d4c|post=69df625d0000000021005c63|likes=2.0|top_like] 配乐一加更搞笑 || 3. [69e452c6000000001401bc1a|post=69e429b4000000001b00037a|likes=2.0|top_like] 自带混响的[大笑R] || 4. [69e5c920000000001401ac0d|post=69e5a09a000000002103ba03|likes=2.0|cross_post] 084我记住你了，你很会嗨皮 || 5. [69e8681d000000001401bc09|post=69e634590000000022003bb5|likes=2.0|cross_post] 这一幕，加上配的BGM，感觉像是机器人瓦力[哭惹R][哭惹R][哭惹R] || 6. [69e4bf30000000001401dc28|post=69e46730000000001d0199c8|likes=1.0|cross_post] 好喜欢你的声音[飞吻R][飞吻R][飞吻R] || 7. [69e56c690000000014019407|post=69e47f8f000000001f007203|likes=1.0|cross_post] 针对赛况 你的BGM过于激烈了[偷笑R][偷笑R][偷笑R] || 8. [69e48cb7000000001401e025|post=69e481e8000000002003ad94|likes=0.0|random] 配合挺默契 || 9. [69e6ef57000000001401ac0d|post=69df625d0000000021005c63|likes=0.0|random] 雁南飞第一次听？经典是补课补来的，还是自己找来的？多谢刀哥尧尧不如多谢自己的耳朵。听歌就听歌，别整得像拜码头。 || 10. [69e4c080000000001401c82d|post=69e48d54000000002102e178|likes=0.0|random] 剪刀手爱德华,,,
55,54,55,7,0.8333333333333334,"然后用担架抬走了, 昨天刷到一个直接77跑进路边绿化带里趴里边了, 给人家保安大叔踹了一脚也太缺德了, 算不算袭警, 真是笑死, 真担心突然抬脚把工作人员踢了, 看了好几遍, 目测60, 最后一个是保安, 注意咯","['前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']",1. [69e5f71c000000001401d427|post=69e59e520000000022027a90|likes=1058.0|top_like] 问题是花田里那个大爷也是白白挨了它一脚[笑哭R] || 2. [69e629e2000000001401901f|post=69e59e520000000022027a90|likes=20.0|top_like] 它去花丛还踢了保安一jio || 3. [69e74518000000001401941d|post=69e59e520000000022027a90|likes=4.0|top_like] 花田错那位还踹了保安大哥一jio[捂脸R][捂脸R] || 4. [69e4c6210000000014019c00|post=69e48341000000001a02d0c4|likes=3.0|cross_post] 警察叔叔也很樂[大笑R][大笑R][大笑R] || 5. [69e6b2360000000014018c02|post=69e5a09a000000002103ba03|likes=1.0|cross_post] 后面保安笑而不语 || 6. [69daf234000000000c033987|post=69da7e87000000001a03484e|likes=0.0|cross_post] 前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R] || 7. [69e2f717000000001401c41c|post=69e2583b00000000230211ea|likes=0.0|cross_post] 不是应该过去再踢两脚吗[笑哭R] || 8. [69e7128f000000001401d41d|post=69e481e8000000002003ad94|likes=0.0|random] 昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了 || 9. [69e8b161000000001401dc34|post=69e59e520000000022027a90|likes=1.0|random] 花田錯那位我看過另外一個視角 哈哈哈哈 || 10. [69e822f8000000001401dc07|post=69e59e520000000022027a90|likes=0.0|random] 这做安保的太不容易了好危险啊[笑哭R],,,
56,52,55,4,0.9038461538461539,"三个人伺候一个, 本意替代人工, 整个伺候一个大爷, 真划算, 真人伺候假人, 现在要三个人给他服务, 照顾要三个人, 比活人难伺候, 本来想取代一个人的, 结果用了三个人维护它","['本意替代人工，现在要三个人给他服务[捂脸R]', '三个人伺候一个[捂脸R]', '三个人伺候一个，真划算']",1. [69e6a9d00000000014019c03|post=69e481e8000000002003ad94|likes=85.0|top_like] 本意替代人工，现在要三个人给他服务[捂脸R] || 2. [69e574d70000000014019810|post=69e481e8000000002003ad94|likes=15.0|top_like] 本来想取代一个人的，结果用了三个人维护它！ || 3. [69e4958b000000001401a800|post=69e481e8000000002003ad94|likes=5.0|top_like] 这是造了大爷呀，还请了这个多保姆，他能干嘛呢 || 4. [69e4732e0000000014019420|post=69e43b14000000001a02e095|likes=1.0|cross_post] 还得个人伺候着 || 5. [69e45d12000000001401e000|post=69e40352000000002102fc75|likes=0.0|cross_post] 这么多人为他服务，能叫人吗？ || 6. [69e469190000000014018c23|post=69e4426b000000001d01c7ed|likes=0.0|cross_post] 一家三口 || 7. [69e5c855000000001401e404|post=69e481e8000000002003ad94|likes=0.0|random] 这玩意要靠3个人伺候着是吗？大爷 || 8. [69e4a1bd000000001401c005|post=69e481e8000000002003ad94|likes=0.0|random] 3个爷爷伺候1个孙子 || 9. [69e994aa000000001401cc12|post=69e481e8000000002003ad94|likes=0.0|random] 还要三个人服务[失望R] || 10. [69e6d0e8000000001401e80e|post=69e481e8000000002003ad94|likes=2.0|fill] 还得三人伺候着[捂脸R],,,
57,51,54,8,0.7647058823529411,"补给太慢了, 果不其然, 有种ms补给舰的忙碌感, 看起来像七老八十还要被迫出来营业一般, 看把孩子急得, 正想说省了一笔, 研究下, 这是中途补给啊, 这样一看就和人一样, 这真的是掏心掏肺的补啊","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了', '补给太慢了。']",1. [69e49d70000000001401bc04|post=69e48d54000000002102e178|likes=38.0|top_like] 感觉情绪不太好，回去好好给它打几个补丁 || 2. [69e485e9000000001401dc2b|post=69e447d2000000001d01aa01|likes=3.0|top_like] 原来补给站是给程序员的[doge] || 3. [69e4569e0000000014019030|post=69e43b14000000001a02e095|likes=1.0|top_like] 停下来补给一下不是很正常么[偷笑R] || 4. [69e5b768000000001401a81d|post=69e481e8000000002003ad94|likes=1.0|cross_post] 他们是算好他在那里停下补给吗？还是要你跑的比他还快，在前面等着给他补给？[偷笑R][偷笑R] || 5. [69df9f300000000014008fe9|post=69df625d0000000021005c63|likes=0.0|cross_post] 他们的能量来自哪里？能撑全程吗 || 6. [69e468d5000000001401e428|post=69e44171000000001a026b25|likes=0.0|cross_post] 补给点没吃补给吧，平常也得多锻炼啊[doge] || 7. [69e663fb000000001401a806|post=69e47f8f000000001f007203|likes=0.0|cross_post] 那个橙色的，看起来像七老八十还要被迫出来营业一般 || 8. [69ee0bec0000000027020db2|post=69e481e8000000002003ad94|likes=0.0|random] 有种MS补给舰的忙碌感 || 9. [69e5608b000000001401940d|post=69e481e8000000002003ad94|likes=0.0|random] 1300公里只补给一次？[doge] || 10. [69e495a3000000001401b00e|post=69e481e8000000002003ad94|likes=0.0|random] 补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R],,,
59,50,51,8,0.52,"终结者, 这进化速度, 超能查派, 很快, 祈祷不伤害人类第一原则真的生效吧, 这手里端把步枪, 终结者雏形, 施瓦辛格抗击终结者时代即将到来, 最后一个成终结者了, 现在想想那是不是他们广告部拍的大片","['《终结者》仅是一部美影', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']",1. [69e58097000000001401b820|post=69e44278000000001a0217bb|likes=3.0|top_like] 现实版终结者啊 || 2. [69db00b4000000003500cfda|post=69da7e87000000001a03484e|likes=1.0|top_like] 这进化速度，很快《终结者》就会出现 || 3. [69db0171000000003500eb3b|post=69da7e87000000001a03484e|likes=1.0|top_like] 去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。 || 4. [69e4a179000000001401c02b|post=69e481e8000000002003ad94|likes=1.0|cross_post] 终结者最初的形态... || 5. [69e085c3000000001401c02a|post=69df625d0000000021005c63|likes=0.0|cross_post] 等再过几年人工智能终结者把你们拎起来打的时候我看你们再笑[doge] || 6. [69e334a3000000001401e016|post=69e2583b00000000230211ea|likes=0.0|cross_post] 别动，它自己能修复，像终结者那样[doge] || 7. [69e425a8000000001401c400|post=69e40352000000002102fc75|likes=0.0|cross_post] 赶紧把AI＋到机器人里组个终结者 || 8. [69dbb7a30000000001005ed2|post=69da7e87000000001a03484e|likes=0.0|random] 超能查派 || 9. [69e5bbee000000001401e015|post=69e481e8000000002003ad94|likes=0.0|random] 这玩意要是有自主意识不成终结者了嘛[偷笑R] || 10. [69e56d44000000001401a80c|post=69e481e8000000002003ad94|likes=0.0|random] 终结者2时代已到来,,,
58,50,52,16,0.18,"是这几个货惹的祸, 明天又是大a机器人买单, 机器人今天又跌了, 未来的好日子都要靠这些机械, 暴跌, 机器人基金又该跌了, 这种机器人的公司, 明天机器人涨停, 明天机器人板块, 明天机器人大涨","['机器人基金连续跌，是这几个货惹的祸', '明天机器人板块，暴跌[笑哭R]', '机器人要起来了吗[害羞R]明天大涨吧📈']",1. [69df952b000000001500a947|post=69df625d0000000021005c63|likes=5.0|top_like] 我买的机器人基要赔了吗 || 2. [69e4219d0000000014019c11|post=69e40352000000002102fc75|likes=2.0|top_like] 周一机器人大跌 || 3. [69e9b07a000000001401e00d|post=69e59e520000000022027a90|likes=2.0|top_like] 我来看看我买了并每天定投的机器人基金发展的咋样了 || 4. [69e45861000000001401e834|post=69e43b14000000001a02e095|likes=1.0|cross_post] 一直在定投机器人etf ，未来的好日子都要靠这些机械 || 5. [69e4680c000000001401e431|post=69e44171000000001a026b25|likes=1.0|cross_post] 机器人要起来了吗[害羞R]明天大涨吧📈 || 6. [69e4a631000000001401e42e|post=69e4551e000000001f005895|likes=1.0|cross_post] 这么厉害，下周我的机器人指数能回本不[哭惹R] || 7. [69e4ce39000000001401e002|post=69e4b08d000000001d01c1bc|likes=1.0|cross_post] [doge]就说周一股票涨不涨吧 || 8. [69dfab22000000000203521e|post=69df625d0000000021005c63|likes=0.0|random] 终于知道我的机器人🤖基金为啥总是跌跌不休了[哭惹R][哭惹R][哭惹R] || 9. [69e3038f000000001401c82e|post=69e2583b00000000230211ea|likes=0.0|random] 幸好吧机器人清仓了 || 10. [69e30145000000001401ac15|post=69e2583b00000000230211ea|likes=0.0|random] 别这样啊，我的机器人基金已经跌的够厉害了,,,
60,49,50,9,0.6530612244897959,"爆一地装备, 爆了, 爆了一地的装备, 洒落一地装备, 摔倒没爆装备挺厉害的, 摔一下直接满地装备, 握草, 未来战争的发展趋势, 这是爆了一地的装备, 纸糊的","['哎呀，爆一地装备，笑死了', '这爆率太高了吧，爆一地装备[偷笑R]', '爆一地装备，可怜的[偷笑R]']",1. [69e30664000000001401c826|post=69e2583b00000000230211ea|likes=5.0|top_like] 爆了一地装备 || 2. [69e33b84000000001401a40e|post=69e2583b00000000230211ea|likes=1.0|top_like] 自爆模式[doge] || 3. [69e4fb15000000001401e828|post=69e46730000000001d0199c8|likes=1.0|top_like] 刚起步就爆装备 || 4. [69fd7aae000000002702f346|post=69e48b0b000000001a02578c|likes=1.0|cross_post] 这咋还背的啥撒出来了？负重五公里爆装备了吗[捂脸R] || 5. [69dbc793000000000d036857|post=69da7e87000000001a03484e|likes=0.0|cross_post] 英雄萨里的自爆兵[新月R]真特么恐怖 || 6. [69df9bbe000000003500f273|post=69df625d0000000021005c63|likes=0.0|cross_post] 上来就爆装备[笑哭了R] || 7. [69e4b787000000001401e01e|post=69e44171000000001a026b25|likes=0.0|cross_post] 摔倒没爆装备挺厉害的[大笑R] || 8. [69e78f28000000001401c822|post=69e2583b00000000230211ea|likes=0.0|random] 起点就开始爆装备[doge] || 9. [69e7923b000000001401902c|post=69e2583b00000000230211ea|likes=1.0|random] 3.2.1原地爆炸的感觉[捂脸R] || 10. [69e30b28000000001401bc1d|post=69e2583b00000000230211ea|likes=0.0|random] 握草，大爆啊,,,
61,49,50,11,0.6938775510204082,"对着机器人喊加油, 冲着机器人喊加油, 失望r, 机器人听得懂吗, 机器人加啥油, 旁边人们给他加油, 给机器人加油, 散热加冰换电啥的都能理解, 给机器人喊加油的来了, 有朝一日竟然能看到人类给机器人","['对着机器人喊加油[doge]', '对着机器人喊加油[汗颜R]', '对着机器人喊加油[失望R]']",1. [69e4a81a000000001401e809|post=69e481e8000000002003ad94|likes=50.0|top_like] 别的我都懂，冲着机器人喊加油，他是能听懂吗 || 2. [69e49601000000001401e835|post=69e481e8000000002003ad94|likes=14.0|top_like] 喊加油，对机器人有用吗？ || 3. [69e485a10000000014019429|post=69e41e24000000001a025f1a|likes=9.0|top_like] 天啊，如今轮到人类给机器人加油鼓励，还挺真诚的。[石化R] || 4. [69e48598000000001401900a|post=69e4412a000000002103883f|likes=7.0|cross_post] 对着机器人喊加油[doge] || 5. [69e46737000000001401bc0d|post=69e43a5a000000001d01dcc7|likes=3.0|cross_post] 加电啊。机器人还加油吗。[黑薯问号R] || 6. [69e455ba000000001401cc1d|post=69e43b14000000001a02e095|likes=2.0|cross_post] 好像机器人之梦里小狗给它喷的机油[哭惹R] || 7. [69e45356000000001401e82e|post=69e429b4000000001b00037a|likes=1.0|cross_post] 机器人都油腻了怎么回事 || 8. [69e495aa000000001401c809|post=69e481e8000000002003ad94|likes=1.0|random] 我知道有一种机器人，需要加95号汽油，最适合参加这个项目 || 9. [69e49cef000000001401d421|post=69e481e8000000002003ad94|likes=1.0|random] 对着机器人说加油[失望R][失望R][失望R] || 10. [69e5e338000000001401e814|post=69e481e8000000002003ad94|likes=0.0|random] 给机器人喊加油[捂脸R],,,
62,48,50,9,0.5625,"比赛的规则还不太规范, 未成年的机器娃娃, 禁止小孩参赛, 男子组和女子组, 现在都这么卷了吗, 玩赖, 没有底线的吗, 没成年啊这都可以报名参赛, 这属于雇佣童工吗, 未成年能参加比赛","['这明显是残联举办的，不要歧视，多点爱心[生气R]', '比赛的规则还不太规范，应该分儿童组和成人组、男子组和女子组…', '未成年能参加比赛？没有底线的吗？[doge]']",1. [69e4d264000000001401e022|post=69e48341000000001a02d0c4|likes=24.0|top_like] 这个比赛不限制年龄吗？那几个小娃娃还没断奶吧[笑哭R] || 2. [69e57897000000001401c42e|post=69e42cc100000000220001ad|likes=13.0|top_like] 它应该参加少儿组，怎么跑到成人区了[笑哭R] || 3. [69e4eda6000000001401b80a|post=69e42cc100000000220001ad|likes=12.0|top_like] 反正我们这里幼儿组和成人组不能放一起比[doge] || 4. [69e78c02000000001401d41a|post=69e6f2bc0000000023005345|likes=2.0|cross_post] 去参加儿童组，不要混在成人组里[偷笑R][偷笑R] || 5. [69e46bc8000000001401dc13|post=69e43b14000000001a02e095|likes=1.0|cross_post] 他们这参加的是不是儿童组别的？？ || 6. [69e5a678000000001401c423|post=69e47f8f000000001f007203|likes=1.0|cross_post] 禁止小孩参赛 || 7. [69db19ce000000001400a4d6|post=69da7e87000000001a03484e|likes=0.0|cross_post] 我家优必选参加了吗 || 8. [69e991cf000000001401c01e|post=69e6f2bc0000000023005345|likes=0.0|random] 小朋友为什么要去参加成年组？这对小朋友不公平！ || 9. [69e4e523000000001401d42b|post=69e42cc100000000220001ad|likes=0.0|random] 怎么能让孩子参加这个？！！[笑哭R] || 10. [69e50018000000001401c808|post=69e42cc100000000220001ad|likes=0.0|random] 它应该参加幼儿机器人组[暗中观察R],,,
63,46,49,3,0.9565217391304348,"元气仔最像人, 特别设立一些单项奖, 没有双脚腾空, 比如最像人的, 最像人在跑, 是在跑, 旺柴, 元气仔, 黄金薯r, 派对r","['只有“元气”是在跑，其它的都是竞走，没有双脚腾空', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']",1. [69e4e279000000001401a41b|post=69e45dbe000000001f00434f|likes=1442.0|top_like] 元气仔姿势最标准[笑哭R] || 2. [69e4daa5000000001401c02c|post=69e45dbe000000001f00434f|likes=374.0|top_like] 元气仔跑得最好 || 3. [69e47ed90000000014019004|post=69e45dbe000000001f00434f|likes=52.0|top_like] 元气仔跑姿最接近人 || 4. [69e10275000000001401c414|post=69df625d0000000021005c63|likes=0.0|cross_post] 跑到死唔断气的样子确实像人类 || 5. [69eb4013000000002702cfd6|post=69e47f8f000000001f007203|likes=0.0|cross_post] 怎么没看到我们的夺冠选手闪电[旺柴]倒是看到元气仔了，跑的真的很优雅啊 || 6. [69e4f513000000001401ac0e|post=69e45dbe000000001f00434f|likes=0.0|random] 元气仔最稳 || 7. [69e6fc5b000000001401e817|post=69e45dbe000000001f00434f|likes=0.0|random] 元气仔跑得好优雅 || 8. [69e504470000000014018805|post=69e45dbe000000001f00434f|likes=3.0|random] 元气仔好优雅好有松弛感 其他都是埋头苦干[笑哭R] || 9. [69e4e7a8000000001401e00b|post=69e45dbe000000001f00434f|likes=4.0|fill] 元气仔这个已经像人类跑步了 || 10. [69e5ebc1000000001401cc28|post=69e45dbe000000001f00434f|likes=4.0|fill] 元气仔跑的最像人,,,
64,46,49,3,0.6956521739130435,"防晒喷雾, 都晒黑了, 还要喷防晒, 晒黑了, 捂嘴笑r, 既然怕热回去给孩子改成浅色吧, 早干嘛, 是不是光线太暗了, 是不是换成白漆能少喷几下, 是怕晒黑了吗","['你这个防晒喷雾效果不行啊，都晒黑了[doge][doge][doge][doge][doge][doge]', '这么黑了，还要喷防晒[偷笑R]', '是不是换成白漆能少喷几下[捂嘴笑R][捂嘴笑R][捂嘴笑R]']",1. [69e49d3c000000001401e822|post=69e481e8000000002003ad94|likes=6.0|top_like] 真讲究，还喷防晒[笑哭R] || 2. [69e4502a000000001401dc0b|post=69e43b14000000001a02e095|likes=5.0|top_like] 喷点防晒，瞧给孩子晒得黢黑 || 3. [69e455ae000000001401d428|post=69e43b14000000001a02e095|likes=1.0|top_like] 光给喷降温的，也给喷点防晒的啊，看给孩子晒得黑的[doge] || 4. [69dfa5a30000000035009837|post=69df625d0000000021005c63|likes=0.0|cross_post] 是不是光线太暗了[笑哭R][赞R] || 5. [69e45cbe000000001401a400|post=69e43b14000000001a02e095|likes=0.0|random] 喷点痱子粉 || 6. [69e577be000000001401a416|post=69e43b14000000001a02e095|likes=0.0|random] 别让孩子跑了，你看这孩子晒得黑成啥样了？ || 7. [69e49ae5000000001401901e|post=69e43b14000000001a02e095|likes=1.0|random] 他也喷防晒喷雾啊[偷笑R] || 8. [69e466b6000000001401902f|post=69e43b14000000001a02e095|likes=1.0|fill] 既然怕热回去给孩子改成浅色吧，不行穿个防晒衣，本来跑步就就热，太阳又大，瞧把孩子晒的。 || 9. [69e47e75000000001401e430|post=69e43b14000000001a02e095|likes=1.0|fill] 这么大太阳，别晒黑了[doge] || 10. [69e48162000000001401e025|post=69e43b14000000001a02e095|likes=1.0|fill] 应该是防晒喷雾,,,
65,45,48,11,0.5777777777777777,"加油, 加电, 还有人叫加油, 罗伯特, 有人在喊加油, 是认真的吗, 旁边喊加油, 稳了, 老三神油, 我有个疑问","['加油！你们很棒！', '加油！加油', '加油 具象化了']",1. [69e4ceb8000000001401d81a|post=69e45dbe000000001f00434f|likes=4.0|top_like] 还有人跟它说加油[扶墙R] || 2. [69e499bd0000000014019803|post=69e481e8000000002003ad94|likes=3.0|top_like] 我是不是听到有人喊加油了？ || 3. [69e5baa2000000001401a80b|post=69e45dbe000000001f00434f|likes=3.0|top_like] 我有个疑问:路人在喊加油，它能听得懂么？会提速么？ || 4. [69e6bc650000000014019814|post=69e634590000000022003bb5|likes=3.0|cross_post] 加油！你们很棒！ || 5. [69e470030000000014019830|post=69e4412a000000002103883f|likes=2.0|cross_post] 嗯……喊加油他能听懂吗[笑哭R] || 6. [69e980ba000000001401bc20|post=69e46032000000001f002048|likes=1.0|cross_post] 严肃评论 || 7. [69df9aa2000000003500a041|post=69df625d0000000021005c63|likes=0.0|cross_post] 大家都加油 || 8. [69e413d3000000001401dc0f|post=69e40352000000002102fc75|likes=0.0|random] 加油加油[赞R] || 9. [69e4835f0000000014018805|post=69e4412a000000002103883f|likes=0.0|random] 他能听懂加油吗？不会回头就说他用电不用油吧。 || 10. [69e80de60000000014018805|post=69e481e8000000002003ad94|likes=0.0|random] 还有人叫加油。。。,,,
66,44,48,3,0.6818181818181818,"wd40, 40, 男人的香水, 喷的wd40, wd, 男人的面膜, 每公里2瓶wd, 来点wd40润一润, 机器人的香水wd40, 机器人的杜蕾斯","['男人的香水，wd40[偷笑R]', 'WD40 你的马拉松补给站', '多囤点 wd40 以后能涨价']",1. [69e44fef0000000014019418|post=69e43b14000000001a02e095|likes=5.0|top_like] 该不会是万能喷剂wd40 吧 || 2. [69e442d3000000001401ac0f|post=69e43b14000000001a02e095|likes=1.0|top_like] 万能的wd-40[doge] || 3. [69e482d0000000001401c429|post=69e43b14000000001a02e095|likes=1.0|top_like] 机器人的香水WD40 || 4. [69e5c4300000000014019807|post=69e481e8000000002003ad94|likes=1.0|cross_post] wd40，机器人的杜蕾斯[doge] || 5. [69e481d0000000001401bc0a|post=69e4412a000000002103883f|likes=0.0|cross_post] 喷的wd40? LOL || 6. [69e4547d000000001401dc07|post=69e43b14000000001a02e095|likes=0.0|random] 男人的香水WD40 || 7. [69e6c00b000000001401b00c|post=69e481e8000000002003ad94|likes=0.0|random] 男人的香水，wd40[偷笑R] || 8. [69e591d5000000001401c41a|post=69e481e8000000002003ad94|likes=0.0|random] [扯脸H]这种马拉松是不是会检测wd40 || 9. [69eaf01f000000001401b807|post=69e481e8000000002003ad94|likes=1.0|fill] 补点wd40[笑哭R] || 10. [69e456c5000000001401d40a|post=69e43b14000000001a02e095|likes=0.0|fill] 喷的WD40，男人的香水[偷笑R],,,
68,43,46,10,0.5813953488372093,"机器人跑步也要摆臂吗, 吧唧r, 机器人扭胳膊干嘛, 机器人就不用摆臂了吧, 机器人还用摆臂吗, 机器人跑步需要甩臂吗, 机器人跑步真的需要摆臂吗, 机器人跑步有必要摆手吗, 机器人跑步摆手是为了, 机器人跑步也需要摆臂","['为什么非要摆臂？机器又不需要像人一样胳膊腿协调，撒开腿跑就好了，胳膊不用动呀', '机器人跑步也要摆臂吗', '机器人跑步也要摆臂吗？']",1. [69e46094000000001401a41b|post=69e4412a000000002103883f|likes=61.0|top_like] 机器人跑步需要甩臂吗？还是只是为了看着更像人 || 2. [69db06f4000000000d036c86|post=69da7e87000000001a03484e|likes=31.0|top_like] 是脚不是轮胎我能理解，可是我正经询问一下，为什么机器人跑步要摆动双臂？ || 3. [69db4219000000000103cac7|post=69da7e87000000001a03484e|likes=2.0|top_like] 原来它们跑步也要摆臂[doge] || 4. [69e5011f000000001401cc0b|post=69e46730000000001d0199c8|likes=2.0|cross_post] 机器人跑步也要摆臂吗 || 5. [69e47a88000000001401bc08|post=69e4426b000000001d01c7ed|likes=1.0|cross_post] 这些机器人的胳膊有装的必要吗？好像加上了也没提供什么平衡力[笑哭R] || 6. [69e4bf4e0000000014019431|post=69e48341000000001a02d0c4|likes=1.0|cross_post] 话说回来，为什么机器人跑步也要摆臂？还是说要保持平衡？[吧唧R][吧唧R] || 7. [69e556ca000000001401a003|post=69e45dbe000000001f00434f|likes=1.0|cross_post] 不摆臂是不是也行？ || 8. [69db160400000000150015ec|post=69da7e87000000001a03484e|likes=0.0|random] 摆臂是真的有用还是只是模仿人的造型？ || 9. [69db2819000000000d034b8a|post=69da7e87000000001a03484e|likes=0.0|random] 其实机器人跑步不需要摆臂[偷笑R] 摆臂的时候髋关节也会动嘛， || 10. [69db9ea3000000003500d111|post=69da7e87000000001a03484e|likes=0.0|random] 机器人跑步也要摆臂吗？,,,
67,43,46,4,0.8837209302325582,"八步赶蝉, 机器人会八步赶蝉, 这是开了八步赶蝉的功能, 看着跟八步赶蝉似的, 看来是最经济, 看到个八步赶蚕, 用八步赶蝉跑啊, 来个八步赶蝉, 有咩有三步赶蝉还是啥的跑法, 最后一个是八步赶蝉吗","['八步赶蝉？', '八步赶蝉？？？？？？？？', '八步赶蝉']",1. [69dae8ed000000003502f6f3|post=69da7e87000000001a03484e|likes=3.0|top_like] 看这姿势是八步赶蝉吗[偷笑R][偷笑R] || 2. [69daf30300000000350157e1|post=69da7e87000000001a03484e|likes=2.0|top_like] 他都学会八步赶蝉啦？！！[捂脸R][笑哭R] || 3. [69db4086000000003103180f|post=69da7e87000000001a03484e|likes=2.0|top_like] 八步赶蝉的终极应用居然在机器人身上。。。 || 4. [69e4fd160000000014019c11|post=69e46730000000001d0199c8|likes=1.0|cross_post] 下次机器人半马会不会出现八步赶蝉[doge] || 5. [69e4da6c000000001401a015|post=69e45dbe000000001f00434f|likes=0.0|cross_post] 两岸猿声啼不住 || 6. [69e5b93c000000001401bc14|post=69e481e8000000002003ad94|likes=0.0|cross_post] 一个吹笛的八个捏眼儿的 || 7. [69db215e000000000202add5|post=69da7e87000000001a03484e|likes=0.0|random] 让它试试八步赶蝉 || 8. [69db4412000000003502b8bd|post=69da7e87000000001a03484e|likes=0.0|random] 这和八步赶蝉很相似啊，底盘超低 || 9. [69db1d44000000003502e3c1|post=69da7e87000000001a03484e|likes=0.0|random] 这是八步赶蝉跑法吗？[偷笑R] || 10. [69dacdc8000000001500a522|post=69da7e87000000001a03484e|likes=1.0|fill] 来个八步赶蝉[偷笑R],,,
69,42,45,8,0.5476190476190477,"鲁班七号, 小鲁班, 有点像王者的鲁班, 是你吗鲁班, 有个像小鲁班, 智商250, 王者投一个鲁班七号呗, 机器人版, 小短腿好可爱, 迈着矫健的步伐","['鲁班七号………', '鲁班七号？', '鲁班七号']",1. [69e726700000000014018820|post=69e6f2bc0000000023005345|likes=26.0|top_like] 你家孩子正好cos鲁班七号[斜眼R] || 2. [69e4f2b0000000001401c817|post=69e42cc100000000220001ad|likes=5.0|top_like] 鲁班七号咋来参加马拉松了[doge] || 3. [69e519d8000000001401cc07|post=69e42cc100000000220001ad|likes=4.0|top_like] 好像鲁班7号[笑哭R] 迈着矫健的步伐[doge] || 4. [69e5944b000000001401b82e|post=69e48341000000001a02d0c4|likes=2.0|cross_post] 怎么有两只鲁班[doge][doge][doge] || 5. [69e86e19000000001401e423|post=69e47f8f000000001f007203|likes=2.0|cross_post] 谁家的鲁班七号跑出来了[doge][doge] || 6. [69db01b20000000015004f9a|post=69da7e87000000001a03484e|likes=0.0|cross_post] 我操这不是岱宗吗 || 7. [69e479fa000000001401a016|post=69e4426b000000001d01c7ed|likes=0.0|cross_post] 这小鲁班虽然腿短跑得慢但跑的稳[偷笑R] || 8. [69e7948e000000002d021942|post=69e47f8f000000001f007203|likes=0.0|random] 鲁班七号好可爱[哇R] || 9. [69e4801a000000001401dc13|post=69e4426b000000001d01c7ed|likes=0.0|random] 小家伙好像鲁班7号[喝奶茶R] || 10. [69e4fc59000000001401dc0b|post=69e42cc100000000220001ad|likes=0.0|random] 有点像王者的鲁班,,,
